Molecule.ChEMBL.ID,Smiles,Standard.Type,Standard.Relation,Standard.Value,Standard.Units,Molecular.Weight,AlogP
CHEMBL4643184,COC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,IC50,'=',20,nM,410.47,2.73
CHEMBL309245,O=c1c2ccc(O)cc2oc2c1oc1cc(O)ccc12,IC50,'=',555,nM,268.22,3.1
CHEMBL4463541,CC1=C(C2CCCCC2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,IC50,'=',0.07,nM,451.58,6.16
CHEMBL4456532,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2c(O)cccc21,IC50,'=',0.42,nM,463.52,5.88
CHEMBL4165107,CCCCCCCCCCCCCCCCNCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,IC50,'=',20,nM,579.95,11.35
CHEMBL1368345,O=C(COC(=O)CCOc1ccccc1)NCc1ccco1,IC50,'=',16615.25,nM,303.31,1.91
CHEMBL4062045,NCCCNC(=O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,IC50,'=',12,nM,442.6,5.13
CHEMBL377457,CCCCC12CCC(=O)C(C)=C1c1ccc3[nH]nnc3c1C2,IC50,'=',5982,nM,295.39,3.83
CHEMBL379314,CCC12CCC(=O)C(C)=C1c1ccc3[nH]nnc3c1C2,IC50,'=',1900,nM,267.33,3.05
CHEMBL77620,Cc1cc(O)cc2c1N=C(c1ccc(O)c(Br)c1)C(C)O2,IC50,'=',320,nM,348.2,4.07
CHEMBL153395,CN(C[C@@H]1C[C@@H]1c1ccccc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCNCC2)n1,IC50,'=',565,nM,459.6,2.88
CHEMBL356693,CCCCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccccc1,IC50,'=',500,nM,344.45,6.25
CHEMBL1330161,Cc1cccc(N2CSC3=C(C#N)C(c4ccc(C)o4)CC(=O)N3C2)c1,IC50,'=',3548.86,nM,365.46,4.12
CHEMBL3196534,N#C/C(=C(\O)Nc1ccc(Cl)cc1)c1nc2ccccc2[nH]1,IC50,'=',27058.62,nM,310.74,4.08
CHEMBL1448272,CCN(c1ccccc1)S(=O)(=O)c1ccc2ncc(C(=O)NCCOC)c(O)c2c1,IC50,'=',27893.48,nM,429.5,2.53
CHEMBL1566266,Cc1ccccc1NC(=O)CSc1nnc(-c2ccco2)c(-c2ccco2)n1,IC50,'=',14882.2,nM,392.44,4.43
CHEMBL1343011,COc1cccc2cc(-c3cn4ccc(C)cc4n3)c(=O)oc12,IC50,'=',7851.33,nM,306.32,3.42
CHEMBL1501342,Cc1cc(Cl)ccc1OCC(=O)OC(C)C(=O)N(C)C,IC50,'=',36973.41,nM,299.75,2.05
CHEMBL1303477,O=C(CSc1nnc(-c2ccc(OC(F)F)cc2)o1)NC(=O)NCc1ccco1,IC50,'=',11595.85,nM,424.39,3.05
CHEMBL1580543,CCOc1cccc2cc(-c3nnc(NCc4ccco4)s3)c(=O)oc12,IC50,'=',26786.91,nM,369.4,3.92
CHEMBL1570659,O=C(O)C1Nc2c(C(=O)N3CCOCC3)cccc2C2C=CCC12,IC50,'=',15883.27,nM,328.37,1.7
CHEMBL1984703,COc1ccccc1/C=c1\sc2nc(-c3ccco3)nn2c1=O,IC50,'=',17505.98,nM,325.35,1.97
CHEMBL1976499,Cc1ccc(/C=c2\sc3nc(-c4ccco4)nn3c2=O)o1,IC50,'=',13880.77,nM,299.31,1.86
CHEMBL4087989,Oc1ccc2cc3nc4ccccc4c(-c4ccccc4)c3cc2c1,IC50,'=',169,nM,357.84,5.91
CHEMBL4092300,Oc1cccc2c(-c3ccccc3)c3cc4ccccc4cc3nc12,IC50,'=',1083,nM,357.84,5.91
CHEMBL4105062,Clc1ccc2c(-c3ccccc3)c3cc4ccccc4cc3nc2c1,IC50,'=',1654,nM,376.29,6.86
CHEMBL4071813,Clc1c2ccccc2cc2c(-c3ccccc3)c3ccccc3nc12,IC50,'=',1681,nM,376.29,6.86
CHEMBL3774660,C/C(=C(/c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,IC50,'=',1.3,nM,373.5,5.31
CHEMBL359774,OC[C@@H]1CCCN1CCOc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1,IC50,'=',3.9,nM,479.6,4.9
CHEMBL362966,N#Cc1cc(-c2ccc(O)cc2)cc2ccc(O)c(Br)c12,IC50,'=',131,nM,340.18,4.55
CHEMBL191711,Oc1cccc(N2CCc3cc(O)ccc3C2c2ccc(N3CCN(CC4CC4)CC3)cc2)c1,IC50,'=',122,nM,455.6,4.78
CHEMBL197889,CC(=O)c1cc(-c2ccc(O)cc2)nc2ccc(O)cc12,IC50,'=',3138,nM,279.3,3.52
CHEMBL4100247,O=C(/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)NCCCCCO,IC50,'=',10,nM,471.64,5.94
CHEMBL4102857,O=C(/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)NCCCCO,IC50,'=',4.3,nM,457.61,5.55
CHEMBL4225954,CCN(CC)CCNC(=O)/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,IC50,'=',1023,nM,500.61,5.74
CHEMBL185012,N#Cc1cc(O)cc2cc(-c3ccc(O)c(F)c3)oc12,IC50,'=',23,nM,269.23,3.52
CHEMBL91758,Oc1ccc2c(c1)S[C@@H](c1ccccc1O)[C@@H](c1ccc(OCCN3CCCCC3)cc1)O2,IC50,'=',1.3,nM,463.6,5.93
CHEMBL1427643,COc1cc(C2C(C#N)=C(N)Oc3cc(C)oc(=O)c32)cc2c1OCO2,IC50,'=',26191.67,nM,354.32,1.9
CHEMBL1377973,O=C(c1cc2ncc(Br)cn2n1)N1CCN(C(=O)c2ccco2)CC1,IC50,'=',17909.79,nM,404.22,1.68
CHEMBL1506716,O=C1Nc2ccccc2SC(c2ccccc2)C1O,IC50,'=',3016.42,nM,271.34,2.83
CHEMBL1406018,CCn1nnc(NC(=O)CSc2ccc(Cl)cc2)n1,IC50,'=',9268.37,nM,297.77,2.08
CHEMBL1430316,O=C(Cc1cccs1)Nc1nnc(COc2ccccc2)s1,IC50,'=',37250.2,nM,331.42,3.36
CHEMBL1469743,O=Cc1ccc2oc3nc4n(c(=O)c3c(=O)c2c1)CCCS4,IC50,'=',17800.63,nM,314.32,1.81
CHEMBL1491959,CCc1ccc2nc(O)c(CN(Cc3ccc4c(c3)OCO4)C(=O)c3ccco3)cc2c1,IC50,'=',26191.67,nM,430.46,4.67
CHEMBL1587920,CCCc1cc(-n2ccnc2)n2c(nc3ccccc32)c1C#N,IC50,'=',29799.09,nM,301.35,3.5
CHEMBL1972915,Cc1nn(-c2ccccc2)c(Cl)c1/C=N/Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)O)cc1[N+](=O)[O-],IC50,'=',6835.45,nM,554.97,4.69
CHEMBL1312859,COc1cc(NC(=O)COc2ccc(-n3cnnn3)cc2)c(OC)cc1Cl,IC50,'=',8308.43,nM,389.8,2.35
CHEMBL1393131,O=C(O)c1cc(-c2ccco2)nc2ccc(Br)cc12,IC50,'=',47639.82,nM,318.13,3.96
CHEMBL1603599,O=S(=O)(NCc1csc(-c2cccnc2)n1)c1ccc(Cl)s1,IC50,'=',13630.4,nM,371.9,3.4
CHEMBL3198515,CC(=N)/C(C#N)=C(/O)CSc1nnc(COc2ccccc2Cl)o1,IC50,'=',37218.71,nM,364.81,3.77
CHEMBL3578274,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(C(F)(F)F)ccc3[nH]2)C1=O,IC50,'=',3000,nM,497.45,5.9
CHEMBL191808,Oc1ccc(-c2ccc3c(Cl)c(O)ccc3c2)cc1F,IC50,'=',143,nM,288.7,4.71
CHEMBL191901,Oc1ccc(-c2cc(F)c3c(Cl)c(O)ccc3c2)cc1F,IC50,'=',125,nM,306.69,4.85
CHEMBL426641,N#Cc1cc(-c2c(F)cc(O)cc2F)cc2ccc(O)cc12,IC50,'=',45,nM,297.26,4.07
CHEMBL2401848,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)Cc2ccc(-c3cn(CCCCCC(=O)NO)nn3)cc2)cc1)c1ccccc1,IC50,'=',248,nM,643.83,7.89
CHEMBL311640,O=c1c2oc3cc(O)ccc3c2oc2cc(O)cc(O)c12,IC50,'=',68,nM,284.22,2.81
CHEMBL379889,Cc1cc(O)cc2ncn(-c3ccc(O)cc3)c(=S)c12,IC50,'=',1753,nM,284.34,3.47
CHEMBL206137,Cc1cc(-n2cnc3cc(O)cc(O)c3c2=S)ccc1O,IC50,'=',2854,nM,300.34,3.18
CHEMBL4071506,FC(F)(F)c1cccc2c(-c3ccccc3)c3cc4ccccc4cc3nc12,IC50,'=',2650,nM,409.84,7.23
CHEMBL192765,CSC1=C(c2ccc(O)cc2)C(=O)c2ccc(O)cc21,IC50,'=',3.1,nM,284.34,3.53
CHEMBL196836,Oc1ccc2c(c1)sc1c3ccccc3n(Cc3ccc(OCCN4CCOCC4)cc3)c21,IC50,'=',126,nM,458.58,5.47
CHEMBL182794,CC(C)[C@H](COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1,IC50,'=',0.5,nM,491.65,6.56
CHEMBL328716,Oc1ccc([C@@H]2Sc3c(ccc(O)c3F)O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,IC50,'=',0.8,nM,481.59,6.07
CHEMBL316292,O=C(c1ccccc1)N1CCc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,IC50,'=',562,nM,442.56,4.65
CHEMBL219134,CCCCCCCCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,IC50,'=',1017,nM,426.55,6.58
CHEMBL93705,Oc1cccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCCC3)cc2)c1,IC50,'=',4.1,nM,463.6,5.93
CHEMBL329630,O=C(N1CCc2cc(O)ccc2C1c1ccccc1)C(F)(F)F,IC50,'=',235,nM,321.3,3.43
CHEMBL238890,COc1ccccc1[C@H](c1cccc2ccccc12)[C@@](C)(C#N)C(=O)N1CCC(c2cccc(C(F)(F)F)c2)CC1,IC50,'=',2430,nM,556.63,7.94
CHEMBL194873,Oc1cccc(-c2ccc3ccc(O)cc3c2)c1,IC50,'=',2642,nM,236.27,3.92
CHEMBL124474,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(CCCN3CCCCC3)cc2)cc1,IC50,'=',1.4,nM,461.63,6.48
CHEMBL482116,Cc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)cc1,IC50,'=',21142.53,nM,289.32,2.73
CHEMBL1428161,CCOCCCNC(=O)c1cnc2ccc(S(=O)(=O)Nc3cccc(OC)c3)cc2c1O,IC50,'=',35192.99,nM,459.52,2.91
CHEMBL1327407,Cc1cccc(C(=O)Oc2cccc3c(O)cccc23)c1,IC50,'=',2290,nM,278.31,4.07
CHEMBL2071173,O=C(Oc1ccc2ccc(O)cc2c1)c1ccccc1F,IC50,'=',3060,nM,282.27,3.9
CHEMBL3589356,Cc1ccccc1OS(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,IC50,'=',460,nM,605.71,5.92
CHEMBL3589701,O=C(CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccc5ccccc5c4)C2O3)cc1)NO,IC50,'=',160,nM,656.76,6.19
CHEMBL2071174,COc1cccc(C(=O)Oc2cccc(O)c2)c1,IC50,'=',28200,nM,244.25,2.62
CHEMBL194805,CC(C)(c1ccccc1)c1ccc(O)cc1,IC50,'=',24000,nM,212.29,3.72
CHEMBL4644611,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(F)(CF)C3)cc2F)N1CC(C)(C)F,IC50,'=',0.38,nM,521.57,5.9
CHEMBL494005,CCCCOC(=O)c1cc(O)c(O)c(O)c1,IC50,'=',8970,nM,226.23,1.76
CHEMBL459008,CCCCOC(=O)c1ccc(O)cc1,IC50,'=',1420,nM,194.23,2.35
CHEMBL277346,CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,IC50,'=',8740,nM,282.34,3.32
CHEMBL4173705,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(OCCN)c(C)c1,IC50,'=',78,nM,355.52,5.23
CHEMBL4176665,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(OCC)c(C)c1,IC50,'=',40,nM,340.51,6.29
CHEMBL3360843,O=C1[C@@H](c2ccccc2)[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,IC50,'=',230,nM,331.37,3.97
CHEMBL4228886,O=Cc1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,IC50,'=',407,nM,360.38,5.09
CHEMBL4209719,Cc1cccc(OS(=O)(=O)C2CC3OC2C(c2ccc(/C=C/c4cc(O)cc(O)c4)cc2)=C3c2ccc(O)cc2)c1,IC50,'=',947,nM,568.65,6.14
CHEMBL4214125,O=S(=O)(Oc1cccc(Br)c1)C1CC2OC1C(c1ccc(/C=C/c3cc(O)cc(O)c3)cc1)=C2c1ccc(O)cc1,IC50,'=',2420,nM,633.52,6.6
CHEMBL2024376,C[C@H]1CCN(CCOc2ccc(C(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)C1,IC50,'=',0.6,nM,473.59,5.93
CHEMBL4643337,CCCCOC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCCCC2)cc1,IC50,'=',30,nM,466.58,4.29
CHEMBL3775016,C/C(=C(/c1ccc(O)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,IC50,'=',0.8,nM,399.53,5.85
CHEMBL1254532,Oc1ccc2nc(-c3ccccc3)n(Cc3ccc(OCCN4CCCCC4)cc3)c2c1,IC50,'=',310,nM,427.55,5.32
CHEMBL81074,N#Cc1cc(O)cc2c1oc1c(=O)c3c(O)cc(O)cc3oc12,IC50,'=',1550,nM,309.23,2.68
CHEMBL4218756,CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CCC1(C)C)C2c1cc2ccccc2n1Cc1ccccc1,IC50,'=',587190,nM,479.62,7.09
CHEMBL434502,Cc1nc(CN2CCN(c3nc(NCCc4ccc(O)cc4)nc(N(C)CCCc4ccc(Cl)cc4)n3)CC2)cs1,IC50,'=',150,nM,593.2,5.04
CHEMBL3288736,CN(C)CCOc1ccc(C23CC4CC(CC(c5ccc(O)cc5)(C4)C2)C3)cc1,IC50,'=',1060,nM,391.56,5.12
CHEMBL2071172,COc1ccccc1C(=O)Oc1cccc2c(O)cccc12,IC50,'=',10800,nM,294.31,3.77
CHEMBL1405254,Cc1ccc(S(=O)(=O)Oc2cccc3c(O)cccc23)cc1,IC50,'=',2870,nM,314.36,3.62
CHEMBL30439,Oc1ccc([C@@H]2Cc3ccc(O)cc3O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,IC50,'=',6.7,nM,445.56,5.42
CHEMBL74027,CC1(C)Oc2cc(O)cc(O)c2N=C1c1ccc(O)c(Br)c1,IC50,'=',6000,nM,364.19,3.86
CHEMBL1597831,O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCC(N(Cc2ccccc2)c2ccccc2)CC1,IC50,'=',120,nM,540.73,6.32
CHEMBL1455849,O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2cccc([N+](=O)[O-])c2)CC1,IC50,'=',840,nM,481.58,3.88
CHEMBL1347829,O=C(Nc1ccc(-n2nncc2-c2ccco2)cc1)c1cc2ccccc2oc1=O,IC50,'=',40579.98,nM,398.38,3.89
CHEMBL1535728,Fc1ccc(-c2nnc(-n3nnc4ccccc43)c3ccccc23)cc1,IC50,'=',26285.52,nM,341.35,4.17
CHEMBL4163889,COc1cc(C2Oc3c(OC)cc(/C=C/CO)cc3C2CO)ccc1O,IC50,'=',61.91,nM,358.39,2.62
CHEMBL1083326,CC(C)=CCc1c([C@H]2CCc3ccc(O)cc3O2)cc(O)c(O)c1CC=C(C)C,IC50,'=',151100,nM,394.51,5.89
CHEMBL4555331,O=C(Nc1ccc2cc[nH]c2c1)c1ccc(C(F)(F)F)cc1,IC50,'=',8.15,nM,304.27,4.44
CHEMBL1392188,Cc1ccc(NS(=O)(=O)c2cccc(C(=O)OCC(=O)NCc3ccco3)c2)cc1,IC50,'=',30606.71,nM,428.47,2.86
CHEMBL469512,Fc1ccc2c(c1)OCCC(c1ccccc1)=C2c1ccc(OCCN2CCCC2)cc1,IC50,'=',16.2,nM,429.54,6.04
CHEMBL1561191,COc1ccccc1C(=O)Oc1ccc2ccc(O)cc2c1,IC50,'=',4320,nM,294.31,3.77
CHEMBL3360849,COc1cc([C@H]2[C@H](c3ccc(O)cc3)C(=O)N2c2ccc(O)cc2)cc(OC)c1OC,IC50,'=',18000,nM,421.45,4
CHEMBL4854999,C[C@@H]1Cc2c([nH]c3cccnc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,IC50,'=',3.6,nM,504.57,5.21
CHEMBL4854930,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1C[C@@](C)(F)CO,IC50,'=',0.4,nM,519.58,4.78
CHEMBL4856892,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(CCCO)C3)cc2F)N1CC(F)(F)CO,IC50,'=',0.08,nM,521.56,3.86
CHEMBL3823426,Cc1c(-c2ccc(O)cc2)n(CCCCn2c(-c3ccc(O)cc3)c(C)c3cc(O)ccc32)c2ccc(O)cc12,IC50,'=',436,nM,532.64,7.85
CHEMBL206440,C=Cc1ccc2c(c1)c(=O)oc1c(C)c(O)ccc12,IC50,'=',4590,nM,252.27,3.6
CHEMBL377083,O=c1c2c(O)cc(O)cc2ncn1-c1ccc(O)cc1F,IC50,'=',7485,nM,288.23,1.64
CHEMBL206814,CCCCc1nc2cc(O)cc(O)c2c(=O)n1-c1ccc(O)cc1,IC50,'=',178,nM,326.35,2.85
CHEMBL3775129,CC(=O)Oc1ccc(/C(=C(\C)c2ccccc2)c2ccc(OCCN(C)C)cc2)cc1,IC50,'=',22,nM,415.53,5.53
CHEMBL3897416,CN(C)CCCOc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(O)cc2)cc1,IC50,'=',990,nM,468.04,5.45
CHEMBL4591926,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@](C)(c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,IC50,'=',0.2512,nM,517.61,5.98
CHEMBL377342,CCCCC12CCC(=O)C=C1c1ccc(O)cc1C2,IC50,'=',6450,nM,256.34,3.87
CHEMBL191648,C=Cc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12,IC50,'=',527,nM,280.3,4.7
CHEMBL4647229,CCCCOC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,IC50,'=',20,nM,452.55,3.9
CHEMBL1096975,CCOC(=O)C1(C(=O)OCC)Cc2ccc([C@]3(O)CC[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@@]43C)cc2C1,IC50,'=',492.04,nM,532.68,5.35
CHEMBL512579,Cc1c(O)c(C)c2occ(-c3ccc(O)cc3)c(=O)c2c1O,IC50,'=',10200,nM,298.29,3.19
CHEMBL10560,CC#C[C@@]1(O)CC[C@@]2(CC)c3ccc(O)cc3CC[C@@H]2C1,IC50,'=',89,nM,284.4,3.54
CHEMBL4644074,C=CCN1CC(Oc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C1,IC50,'=',0.15,nM,483.58,5.78
CHEMBL2071171,O=C(Oc1cccc2c(O)cccc12)C1CCCCC1,IC50,'=',1980,nM,270.33,4.03
CHEMBL1599080,Cc1ccccc1C(=O)Oc1cccc2c(O)cccc12,IC50,'=',430,nM,278.31,4.07
CHEMBL380032,CCCC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2,IC50,'=',663,nM,345.24,4.37
CHEMBL379595,CCC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2=O,IC50,'=',352,nM,345.2,3.62
CHEMBL211837,CCC12CCC(=O)C(C)=C1c1ccc3[nH]nc(Cl)c3c1C2,IC50,'=',2420,nM,300.79,4.31
CHEMBL196283,CN(C)CCOc1ccc(Cn2c3ccccc3c3sc4cc(O)ccc4c32)cc1,IC50,'=',51.4,nM,416.55,5.7
CHEMBL371072,CN(C)CCOc1ccc(Cn2c3ccc(O)cc3c3sc4cc(O)ccc4c32)cc1,IC50,'=',18,nM,432.55,5.41
CHEMBL4475271,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NC/C=C/C[C@@H]3C[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@]4(C)[C@H]3O)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O,IC50,'=',80,nM,870.1,6.15
CHEMBL4208593,COc1cccc(OS(=O)(=O)C2CC3OC2C(c2ccc(/C=C/c4cc(O)cc(O)c4)cc2)=C3c2ccc(O)cc2)c1,IC50,'=',48,nM,584.65,5.84
CHEMBL4217406,Cc1ccccc1OS(=O)(=O)C1CC2OC1C(c1ccc(/C=C/c3cc(O)cc(O)c3)cc1)=C2c1ccc(O)cc1,IC50,'=',10,nM,568.65,6.14
CHEMBL4218543,O=S(=O)(Oc1cccc2ccccc12)C1CC2OC1C(c1ccc(/C=C/c3cc(O)cc(O)c3)cc1)=C2c1ccc(O)cc1,IC50,'=',49,nM,604.68,6.99
CHEMBL222453,CCCn1nc(-c2ccc(O)cc2)c2cccc(Cl)c21,IC50,'=',52,nM,286.76,4.47
CHEMBL3936897,N#CC(=C(c1ccc(OCCN2CCOCC2)cc1)c1ccc(OCCN2CCOCC2)cc1)c1ccccc1,IC50,'=',553,nM,612.6,4.59
CHEMBL391909,C[C@@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccccc12,IC50,'=',37,nM,398.51,5.22
CHEMBL393179,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccc(OCCN3CCCCC3)cc12,IC50,'=',378,nM,525.69,6.09
CHEMBL4088122,CC(C)c1ccc(N2CCc3cc(O)ccc3[C@]2(c2ccc(/C=C/C(=O)O)cc2)C(F)(F)F)cc1,IC50,'=',125,nM,481.51,6.48
CHEMBL3774584,C[C@@H]1Cc2cc(O)ccc2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,IC50,'=',0.25,nM,419.44,4.85
CHEMBL3775908,C[C@H](CF)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2C[C@H]1C,IC50,'=',0.37,nM,419.44,4.71
CHEMBL3774737,COC[C@H](C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2C[C@H]1C,IC50,'=',1.2,nM,431.48,4.39
CHEMBL3775116,CC(C)CN1[C@@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,IC50,'=',960,nM,379.5,4.87
CHEMBL1085161,COC(=O)COc1ccc(C2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,IC50,'=',4.8,nM,446.46,4.48
CHEMBL360385,N#CCc1cc(O)c(Br)c2cc(-c3ccc(O)cc3)oc12,IC50,'=',209,nM,344.16,4.34
CHEMBL4464224,Oc1ccc2c(c1)OC(c1ccc(OCCN3CC(CF)C3)cc1)C1=C2CCOc2cc(O)ccc21,IC50,'=',0.045,nM,489.54,5.2
CHEMBL371126,Cc1c(O)cc(C#N)c2cc(-c3ccc(O)c(F)c3)ccc12,IC50,'=',406,nM,293.3,4.24
CHEMBL1087812,Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCOCC3)cc1)C1=C2CCOc2cc(O)ccc21,IC50,'=',10,nM,487.55,4.64
CHEMBL74758,CCC1Oc2cc(O)ccc2N=C1c1ccc(O)cc1,IC50,'=',850,nM,269.3,3.39
CHEMBL1082742,Cc1ccc(C(=O)C2=C(O)C(=O)N(c3ccc(O)cc3)C2c2ccc(Br)cc2)cc1,IC50,'=',6130,nM,464.32,5.25
CHEMBL1083194,O=C1CCC(=O)N1CCOc1ccc([C@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,IC50,'=',4.8,nM,499.52,4.45
CHEMBL2113001,O=C(c1ccc(N2CCN(Cc3ccccc3)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,IC50,'=',0.97,nM,520.65,6.53
CHEMBL192782,Oc1ccc(-c2ccc3c(F)c(O)ccc3c2)cc1,IC50,'=',77,nM,254.26,4.06
CHEMBL361871,C=Cc1cc(O)c(Br)c2nc(-c3ccc(O)c(F)c3)oc12,IC50,'=',1036,nM,350.14,4.45
CHEMBL193064,CCc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)cc12,IC50,'=',235,nM,282.31,4.62
CHEMBL4456119,COc1cc(N2CCN(CCC3(O)CC(Oc4ccc([C@@H]5c6ccc(O)cc6CC[C@@H]5c5ccccc5)cc4)C3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,IC50,'=',0.3,nM,770.93,5.51
CHEMBL4462367,CC(C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc3[nH]ncc3c2C[C@H]1C,IC50,'=',1.259,nM,425.48,4.93
CHEMBL3827034,COc1ccc2c(c1)C(=O)c1c-2n(-c2ccc(OCCN3CCCCC3)cc2)c(=O)c2cc(OC)ccc12,IC50,'=',24900,nM,510.59,5.08
CHEMBL313849,O=C(N1CCc2cc(O)ccc2C1c1ccc(Br)cc1)C(F)(F)F,IC50,'=',165,nM,400.19,4.19
CHEMBL91807,Oc1cccc(C2Sc3cc(O)ccc3OC2c2ccc(OCCN3CCCCC3)cc2)c1,IC50,'=',3,nM,463.6,5.93
CHEMBL1466543,Cc1cccc(C(=O)Oc2ccc3ccc(O)cc3c2)c1,IC50,'=',28100,nM,278.31,4.07
CHEMBL4168602,c1ccc(Cn2c(-c3nc4ccccc4[nH]3)cc3ccccc32)cc1,IC50,'=',259.16,nM,323.4,5.23
CHEMBL3109240,CCOC(=O)COc1ccc(-c2ccc(OCCN(C)C)cc2)cc1Cc1ccc2ccccc2c1,IC50,'=',3200,nM,483.61,5.98
CHEMBL382873,O=S(=O)(c1ccc(O)cc1)N(c1ccccc1)C1CCCCC1,IC50,'=',866,nM,331.44,3.92
CHEMBL205920,CCc1cc(O)cc2ncn(-c3ccc(O)cc3)c(=S)c12,IC50,'=',2260,nM,298.37,3.73
CHEMBL183371,CC1(C)CCCN1CCOc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1,IC50,'=',0.9,nM,477.63,6.32
